"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"530","USGS","01491000",2008-11-06,"13:45",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"9","9","9","A-3120155 TPCN 1/3 150 mL, 2/3 150 mL, 3/3 150 mL","00618",NA,1.11,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2008-11-06 18:45:00,NA,"UTC"
"531","USGS","01491000",2008-12-02,"11:30",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"9","9","9","A-3380100 Tpcn 1/3 150mL, 2/3 150mL, 3/3 150mL","00618",NA,1.61,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2008-12-02 16:30:00,NA,"UTC"
"532","USGS","01491000",2008-12-12,"11:00",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"8","9","J","A-3520126 TPCN 1/3 32mL   2/3 32mL   3/3 32mL","00618",NA,1.39,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2008-12-12 16:00:00,NA,"UTC"
"533","USGS","01491000",2009-01-08,"10:00",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"8","9","J","A-0090057 TPCN 1/3 54mL   2/3 54mL   3/3 54mL","00618",NA,1.65,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-01-08 15:00:00,NA,"UTC"
"534","USGS","01491000",2009-02-02,"11:30",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"9","9","9","A-0340011 TPCN 1/3 70mL, 2/3 70mL, 3/3 70mL","00618",NA,1.86,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-02-02 16:30:00,NA,"UTC"
"535","USGS","01491000",2009-03-12,"09:10",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","A-0720186 TPCN 1/3 80mL,2/3 80mL,3/3 80mL","00618",NA,1.17,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-03-12 14:10:00,NA,"UTC"
"536","USGS","01491000",2009-03-30,"10:15",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"8","9","J","A-0900084 TPCN 1/3 100mL, 2/3 100mL, 3/3 100mL","00618",NA,0.957,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-03-30 15:15:00,NA,"UTC"
"537","USGS","01491000",2009-04-15,"12:45",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"8","9","J","A-1060068 TPCN 1/3 80mL, 2/3 70mL, 3/3 70mL","00618",NA,0.941,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-04-15 17:45:00,NA,"UTC"
"538","USGS","01491000",2009-05-04,"09:15",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"8","9","9","A-1250026 Tpcn 1/3 70mL, 2/3 70mL, 3/3 70mL   Quarterly majors added","00618",NA,1.02,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-05-04 14:15:00,NA,"UTC"
"539","USGS","01491000",2009-06-01,"11:30",NA,NA,"K","USGS","WS","2427B4800",NA,NA,NA,"9","9","9","A-1540024 TPCN 1/3 60mL,  2/3 60mL,   3/3 60mL","00618",NA,1.2,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-06-01 16:30:00,NA,"UTC"
"540","USGS","01491000",2009-06-11,"08:15",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","A-1630118 TPCN 1/3 30mL, 2/3 30mL, 3/3 30mL","00618",NA,0.706,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-06-11 13:15:00,NA,"UTC"
"541","USGS","01491000",2009-07-06,"08:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","A-1880020 TPCN 1/3 80mL, 2/3 80mL, 3/3 80mL","00618",NA,1.28,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-07-06 13:30:00,NA,"UTC"
"542","USGS","01491000",2009-08-12,"12:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"4","9","9","A-2260140 TPCN 1/3 85mL, 2/3 85mL, 3/3 85mL","00618",NA,1.48,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-08-12 17:30:00,NA,"UTC"
"543","USGS","01491000",2009-08-24,"08:15",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","A-2370168 Tpcn 1/3  39mL,   2/3 39mL,   3/3 39mL","00618",NA,0.308,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-08-24 13:15:00,NA,"UTC"
"544","USGS","01491000",2009-09-08,"08:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","A-2520119 TPCN 1/3 53mL, 2/3 53mL, 3/3 53mL L-2520119 X = RU not recvd","00618",NA,1.53,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-09-08 13:30:00,NA,"UTC"
"545","USGS","01491000",2009-10-05,"09:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9",NA,"00618",NA,1.55,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-10-05 14:30:00,NA,"UTC"
"546","USGS","01491000",2009-10-29,"08:30",NA,NA,"K","USGS","WS","2427B4800",NA,NA,NA,"5","9","J","L-3070059 Received October 30, 2009","00618",NA,0.292,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-10-29 13:30:00,NA,"UTC"
"547","USGS","01491000",2009-11-09,"11:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"9","9","9","L-3140009 WSC emailed,extra btls,sch1965 requested twice,paa,11/13/09..  schedule 2701 added per deb, paa, 11/16/09","00618",NA,1.58,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-11-09 16:30:00,NA,"UTC"
"548","USGS","01491000",2009-11-14,"09:30",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"5","7","J","A-3210054 TPCN 1/3 45mL,2/3 45mL,3/3 45mL","00618",NA,0.561,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-11-14 14:30:00,NA,"UTC"
"549","USGS","01491000",2009-12-03,"10:00",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"8","9","J","A-3380051 TPCN 1/3 40mL,2/3 40mL, 3/3 40mL","00618",NA,1.07,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-12-03 15:00:00,NA,"UTC"
"550","USGS","01491000",2009-12-10,"10:45",NA,NA,"K","USGS","WS","2427B4801",NA,NA,NA,"5","9","J","A-3450049 TPCN 1/3 25mL, 2/3 25mL, 3/3 25mL","00618",NA,0.307,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2009-12-10 15:45:00,NA,"UTC"
